,year,title,genre,avg_vote,movie_rating,duration,watchability
3407,2005,Zaky Chan,"Comedy, Romance",6.5,good,114,really long movie
3408,2006,Shen you qing ren,"Action, Comedy, Fantasy",2.9,bad,102,really long movie
3409,2005,Tenshi,"Fantasy, Romance",6.2,good,117,really long movie
3410,2006,Collier & Co.,"Comedy, Family",6.5,good,108,really long movie
3411,2006,"20,13","Drama, Mystery, War",6.5,good,114,really long movie
3412,2006,Dies d'agost,Drama,5.9,okay,93,really long movie
3413,2006,The Connecticut Poop Movie,Comedy,2.5,bad,95,really long movie
3414,2006,Evil Bong,"Comedy, Horror",4.0,okay,86,avg length movie
3415,2006,Romeo & Juliet: Sealed with a Kiss,"Animation, Family, Romance",3.6,okay,76,avg length movie
3416,2005,Koara kachô,"Comedy, Crime, Drama",5.9,okay,85,avg length movie
3417,2006,Zarf Tarek,"Comedy, Romance",6.9,good,108,really long movie
3418,2006,Tiangou,"Crime, Drama",7.1,good,101,really long movie
3419,2006,Férfiakt,"Drama, Romance",5.7,okay,94,really long movie
3420,2006,Event 16,Sci-Fi,4.1,okay,72,avg length movie
3421,2006,Shiva,"Action, Crime, Drama",4.0,okay,160,really long movie
3422,2006,Ahista Ahista,"Drama, Romance",7.0,good,122,really long movie
3423,2006,Svyaz,"Drama, Romance",5.6,okay,80,avg length movie
3424,2006,Tekkon kinkurîto,"Animation, Action, Adventu",7.6,good,111,really long movie
3425,2006,Fallen,Drama,5.9,okay,88,avg length movie
3426,2005,Uttarayan,Drama,7.1,good,91,really long movie
3427,2006,Schwarze Schafe,Comedy,6.7,good,94,really long movie
3428,2006,La coupure,Drama,4.7,okay,84,avg length movie
3429,2006,Monkey Warfare,"Comedy, Drama",6.4,good,75,avg length movie
3430,2006,Sur la trace d'Igor Rizzi,"Comedy, Drama",6.3,good,91,really long movie
3431,2006,Vanaja,Drama,7.1,good,111,really long movie
3432,2006,Aviva Ahuvati,Drama,7.1,good,107,really long movie
3433,2005,Dombivli Fast,"Drama, Thriller",8.1,good,108,really long movie
3434,2006,Lift,Thriller,3.4,okay,88,avg length movie
3435,2006,The Killer,"Action, Comedy, Crime",4.6,okay,117,really long movie
3436,2006,Sve dzaba,"Comedy, Drama",6.9,good,94,really long movie
3437,2006,Shalosh Ima'ot,Drama,6.4,good,106,really long movie
3438,2006,Woh Lamhe,"Biography, Drama, Romance",6.6,good,156,really long movie
3439,2006,Guide de la petite vengeance,"Comedy, Drama, Thriller",6.3,good,105,really long movie
3440,2006,Bezmiar sprawiedliwosci,"Crime, Drama, Mystery",6.7,good,128,really long movie
3441,2006,Kto nigdy nie zyl,Drama,6.0,okay,100,really long movie
3442,2006,Seung sing,"Crime, Drama, Thriller",6.5,good,110,really long movie
3443,2006,Dead Boyz Don't Scream,"Comedy, Horror",3.0,okay,78,avg length movie
3444,2006,Pocahauntus,Horror,5.6,okay,79,avg length movie
3445,2005,Quarta B,"Comedy, Drama",6.1,good,93,really long movie
3446,2006,Mishehu Larutz Ito,"Adventure, Drama",7.1,good,118,really long movie
3447,2006,Bacterium,Horror,4.6,okay,79,avg length movie
3448,2006,Haebyeonui yeoin,"Comedy, Drama, Romance",6.9,good,127,really long movie
3449,2005,I gynaika einai... skliros anthropos,"Comedy, Drama",4.9,okay,100,really long movie
3450,2006,Underbara älskade,Drama,6.2,good,96,really long movie
3451,2006,Bunny Chow: Know Thyself,Comedy,4.9,okay,92,really long movie
3452,2006,Atash bas,"Comedy, Romance",5.2,okay,104,really long movie
3453,2006,Out of the Blue,"Crime, Drama",7.1,good,103,really long movie
3454,2006,Quale amore,Drama,6.1,good,97,really long movie
3455,2006,Pazachyt na myrtvite,Drama,6.9,good,105,really long movie
3456,2006,The 9/11 Commission Report,"Drama, Thriller",3.1,okay,86,avg length movie
3457,2006,Die Herbstzeitlosen,Comedy,7.1,good,90,no data
3458,2006,O Céu de Suely,Drama,7.1,good,90,no data
3459,2006,Valerie,Drama,7.1,good,80,avg length movie
3460,2006,Vaghti hame khab boodand,Drama,6.4,good,84,avg length movie
3461,2006,Feng kuang de shi tou,"Comedy, Crime, Drama",7.6,good,98,really long movie
3462,2005,Midioda matarebeli,Comedy,6.3,good,77,avg length movie
3463,2006,Ngoh yiu sing ming,"Comedy, Drama",7.0,good,94,really long movie
3464,2006,Sakebi,"Horror, Mystery, Thriller",6.4,good,104,really long movie
3465,2006,Bommarillu,"Comedy, Drama, Romance",8.2,good,170,really long movie
3466,2006,Boss,Romance,4.2,okay,151,really long movie
3467,2005,Chatrapathi,"Action, Drama",7.6,good,158,really long movie
3468,2006,Sainikudu,Action,5.1,okay,169,really long movie
3469,2006,Heremias: Unang aklat - Ang alamat ng prinsesang ba,"Crime, Drama",7.1,good,540,really long movie
3470,2006,You Are the One,Romance,7.0,good,115,really long movie
3471,2006,UKM: The Ultimate Killing Machine,Horror,3.1,okay,85,avg length movie
3472,2005,The Lost Princess,"Comedy, Family, Fantasy",2.2,bad,75,avg length movie
3473,2006,Taiyô no uta,"Drama, Music, Romance",7.3,good,119,really long movie
3474,2006,Das Haus der schlafenden Schönen,"Drama, Thriller",5.1,okay,99,really long movie
3475,2006,Nihon igai zenbu chinbotsu,"Comedy, Sci-Fi",4.6,okay,98,really long movie
3476,2006,Opera Jawa,Musical,6.4,good,120,really long movie
3477,2006,Araf,"Horror, Thriller",2.5,bad,97,really long movie
3478,2006,Chaharshanbe-soori,"Drama, Mystery, Romance",7.8,good,102,really long movie
3479,2006,Sin-de-rel-la,"Horror, Thriller",5.6,okay,94,really long movie
3480,2006,Eve Dönüs,Drama,6.8,good,101,really long movie
3481,2006,Hak bak dou,"Crime, Drama",6.5,good,88,avg length movie
3482,2006,Küçük Kiyamet,"Drama, Fantasy, Horror",6.3,good,90,no data
3483,2006,Yanda Kartavya Aahe,"Comedy, Romance",6.5,good,147,really long movie
3484,2006,4-4-2 - Il gioco più bello del mondo,Comedy,5.8,okay,100,really long movie
3485,2006,Broke,Comedy,2.7,bad,88,avg length movie
3486,2006,Commediasexi,Comedy,4.6,okay,102,really long movie
3487,2006,I Love Miami,Drama,5.1,okay,95,really long movie
3488,2006,Trair e Coçar é Só Começar,Comedy,6.2,good,83,avg length movie
3489,2006,Niwemang,"Comedy, Drama, Music",7.2,good,108,really long movie
3490,2006,Anjos do Sol,Drama,7.1,good,92,really long movie
3491,2006,Entre adultes,"Comedy, Drama",4.5,okay,80,avg length movie
3492,2006,Eyforiya,"Drama, Romance",6.6,good,74,avg length movie
3493,2005,Tai Hang shan shang,"History, War",5.3,okay,117,really long movie
3494,2006,Last Train to Freo,"Drama, Thriller",6.5,good,89,avg length movie
3495,2006,Die and Let Live,"Comedy, Horror, Romance",3.2,okay,75,avg length movie
3496,2006,Faith Like Potatoes,Drama,6.7,good,97,really long movie
3497,2006,Ostrov,Drama,7.9,good,112,really long movie
3498,2006,Papurika,"Animation, Drama, Fantasy",7.7,good,90,no data
3499,2006,Tai yang yue,Drama,6.0,okay,94,really long movie
3500,2006,Akumu tantei,"Fantasy, Horror, Thriller",6.1,good,106,really long movie
3501,2006,Bhargavacharitham Moonnam Khandam,"Action, Comedy",2.9,bad,139,really long movie
3502,2005,I kardia tou ktinous,"Comedy, Drama",6.3,good,82,avg length movie
3503,2006,The Last Request,Comedy,3.5,okay,91,really long movie
3504,2006,The Oakley Seven,"Horror, Thriller",3.7,okay,84,avg length movie
3505,2006,Death of a President,"Crime, Drama, Mystery",6.3,good,97,really long movie
3506,2006,Vampire Diary,"Drama, Fantasy, Horror",4.3,okay,90,no data
3507,2006,Ahlaam,Drama,6.8,good,110,really long movie
3508,2006,Seus Problemas Acabaram!!!,Comedy,4.2,okay,80,avg length movie
3509,2006,Bes Vakit,Drama,7.3,good,111,really long movie
3510,2006,Come l'ombra,Drama,6.1,good,87,avg length movie
3511,2006,Farväl Falkenberg,Drama,6.6,good,91,really long movie
3512,2006,Hei yan quan,"Drama, Romance",7.0,good,115,really long movie
3513,2006,Khoon bazi,Drama,6.7,good,77,avg length movie
3514,2006,Nagai sanpo,Drama,7.0,good,136,really long movie
3515,2006,Nue propriété,Drama,6.9,good,95,really long movie
3516,2006,Prag,Drama,6.8,good,92,really long movie
3517,2006,Yeui-eomneun geotdeul,"Action, Comedy, Crime",7.2,good,113,really long movie
3518,2006,Ilk Ask,"Comedy, Drama",6.8,good,120,really long movie
3519,2006,Çinliler Geliyor,Comedy,3.3,okay,98,really long movie
3520,2006,"Peullai, daedi",Drama,6.6,good,112,really long movie
3521,2006,O Ano em Que Meus Pais Saíram de Férias,Drama,7.4,good,110,really long movie
3522,2006,I See You,"Comedy, Drama, Fantasy",4.1,okay,122,really long movie
3523,2006,Dragon,Fantasy,3.0,okay,84,avg length movie
3524,2006,Lakhmet ras,Comedy,2.8,bad,96,really long movie
3525,2006,The Last Porn Movie,Drama,3.1,okay,100,really long movie
3526,2006,Vikramarkudu,Action,7.7,good,140,really long movie
3527,2006,San xia hao ren,Drama,7.3,good,111,really long movie
3528,2006,Daai cheung foo 2,"Comedy, Drama",5.2,okay,90,no data
3529,2006,Mercury Man,Action,4.2,okay,106,really long movie
3530,2006,Obarnata elha,Drama,6.1,good,127,really long movie
3531,2006,Header,"Comedy, Crime, Drama",4.5,okay,89,avg length movie
3532,2006,Deadlands: The Rising,"Action, Horror, Thriller",2.3,bad,72,avg length movie
3533,2006,Mushishi,Fantasy,6.1,good,131,really long movie
3534,2006,Uranya,Comedy,6.6,good,100,really long movie
3535,2006,Mukhsin,"Comedy, Drama, Family",7.1,good,95,really long movie
3536,2006,Satan's Whip,Horror,3.0,okay,94,really long movie
3537,2006,"Ajde, dan... prodji...",Drama,4.6,okay,102,really long movie
3538,2006,El camino de San Diego,Comedy,7.0,good,98,really long movie
3539,2006,Di liu ling yi ge dian hua,Drama,4.1,okay,90,no data
3540,2006,Mon seung,"Horror, Mystery",6.1,good,85,avg length movie
3541,2006,Classmates,"Drama, Mystery, Romance",8.1,good,175,really long movie
3542,2006,Em 4 Jay,Drama,5.4,okay,87,avg length movie
3543,2006,FrightWorld,Horror,2.4,bad,103,really long movie
3544,2006,Karutha Pakshikal,Drama,6.9,good,120,really long movie
3545,2006,The Demons Among Us,Horror,3.1,okay,86,avg length movie
3546,2006,Point of Fear,"Drama, Horror, Mystery",3.1,okay,96,really long movie
3547,2006,Doo-noei-yoo-hee-peu-ro-jeg-teu-peo-jeul,"Crime, Thriller",6.3,good,91,really long movie
3548,2006,Nada sô sô,"Drama, Romance",6.7,good,118,really long movie
3549,2006,Seuseung-ui eunhye,"Horror, Mystery, Thriller",6.0,okay,93,really long movie
3550,2006,Urideul-ui haengbok-han shigan,"Drama, Romance",7.5,good,120,really long movie
3551,2006,Yeon-ae-geu-cham-eul-soo-eop-neun-ga-byeo-woom,"Comedy, Romance",5.5,okay,125,really long movie
3552,2005,Rama Shama Bhama,Comedy,7.7,good,180,really long movie
3553,2006,Secret of the Cave,Adventure,4.9,okay,88,avg length movie
3554,2006,S@motnosc w sieci,"Drama, Romance",4.0,okay,124,really long movie
3555,2006,Kurai tokoro de machiawase,"Drama, Romance, Thriller",7.0,good,130,really long movie
3556,2006,Strawberry Shortcakes,Drama,7.0,good,127,really long movie
3557,2006,"Tada, kimi wo aishiteru","Drama, Romance",7.5,good,116,really long movie
3558,2006,Tenshi no tamago,Drama,6.4,good,114,really long movie
3559,2006,Trick: The Movie 2,"Comedy, Crime, Mystery",6.1,good,111,really long movie
3560,2006,Börn,Drama,7.3,good,93,really long movie
3561,2006,Chuyen cua Pao,Drama,6.8,good,98,really long movie
3562,2006,Nirontor,Drama,6.8,good,95,really long movie
3563,2006,Ghosts,"Adventure, Drama",7.2,good,96,really long movie
3564,2006,Street Thief,"Crime, Thriller",7.2,good,86,avg length movie
3565,2006,Serum,"Horror, Sci-Fi",3.0,okay,89,avg length movie
3566,2006,Shooting Silvio,"Crime, Drama",5.2,okay,96,really long movie
3567,2006,Natale a New York,Comedy,4.0,okay,111,really long movie
3568,2006,Sa-rang-ha-ni-gga-gwen-chan-a,Romance,5.8,okay,111,really long movie
3569,2006,Tajja,"Comedy, Crime",7.2,good,139,really long movie
3570,2006,Svobodnoe plavanie,"Comedy, Romance",7.0,good,101,really long movie
3571,2006,Koi suru nichiyobi,Drama,6.7,good,89,avg length movie
3572,2006,Kader,Drama,7.9,good,103,really long movie
3573,2005,Gekijouban Poketto monsutâ Adobansu jenerêshon: Myu,"Animation, Action, Adventu",6.9,good,103,really long movie
3574,2006,Tirupathi,"Action, Drama",3.2,okay,158,really long movie
3575,2006,The Zombie Diaries,"Horror, Sci-Fi",4.0,okay,85,avg length movie
3576,2006,Os 12 Trabalhos,Drama,6.8,good,90,no data
3577,2006,Love Conquers All,"Drama, Romance",5.9,okay,90,no data
3578,2005,Mahiha ashegh mishavand,"Drama, Romance",6.9,good,96,really long movie
3579,2006,The Murder Game,"Horror, Mystery, Thriller",3.9,okay,87,avg length movie
3580,2006,"Kasal, kasali, kasalo","Comedy, Romance",6.0,okay,100,really long movie
3581,2006,Margo,Drama,6.8,good,93,really long movie
3582,2006,Zonbi jieitai,"Action, Comedy, Horror",4.5,okay,75,avg length movie
3583,2006,Marias menn,"Comedy, Drama",5.2,okay,79,avg length movie
3584,2006,Seasons change: Phror arkad plian plang boi,"Comedy, Drama, Music",7.6,good,118,really long movie
3585,2006,Zhivoy,"Drama, Fantasy, Mystery",6.4,good,98,really long movie
3586,2006,Solange Du hier bist,Drama,5.8,okay,77,avg length movie
3587,2006,Gaeulro,"Drama, Romance",6.7,good,108,really long movie
3588,2006,Maimuni prez zimata,Drama,6.9,good,111,really long movie
3589,2006,Franklin et le trésor du lac,"Animation, Family, Fantasy",5.6,okay,80,avg length movie
3590,2005,Sex mashin: Hiwai na kisetsu,Comedy,5.4,okay,64,avg length movie
3591,2005,Enjo-kôsai monogatari: shitagaru onna-tachi,Drama,5.3,okay,65,avg length movie
3592,2006,The Killing of John Lennon,"Crime, Drama",6.3,good,114,really long movie
3593,2006,Saskin,"Comedy, Romance",4.6,okay,90,no data
3594,2006,Svein og rotta,Family,4.6,okay,72,avg length movie
3595,2006,Förortsungar,"Comedy, Drama, Family",4.6,okay,96,really long movie
3596,2006,Nana 2,"Drama, Music, Romance",6.1,good,130,really long movie
3597,2006,Tegami,Drama,6.9,good,121,really long movie
3598,2006,Gritos en el pasillo,"Animation, Action, Horror",6.5,good,75,avg length movie
3599,2006,13 game sayawng,"Comedy, Crime, Drama",6.7,good,114,really long movie
3600,2006,Nature Morte,"Horror, Thriller",4.0,okay,89,avg length movie
3601,2006,Wool 100%,"Animation, Comedy, Fantasy",6.5,good,100,really long movie
3602,2006,Devadasu,Romance,4.9,okay,175,really long movie
3603,2006,Dong Jing shen pan,"Crime, Drama, History",6.5,good,111,really long movie
3604,2006,Kabuslar evi - Takip,"Crime, Horror",5.9,okay,67,avg length movie
3605,2006,Ming Ming,"Action, Mystery, Romance",4.2,okay,105,really long movie
3606,2006,Wo hu,"Crime, Drama, Thriller",6.0,okay,101,really long movie
3607,2006,Saam fun chung sin saan,Comedy,5.0,okay,93,really long movie
3608,2006,Sheng xia guang nian,"Drama, Romance",7.2,good,95,really long movie
3609,2006,Unutulmayanlar,"Comedy, Drama",5.3,okay,120,really long movie
3610,2006,Yi nian zhi chu,"Drama, Fantasy",6.8,good,113,really long movie
3611,2006,"Comfort the Disturbed, Disturb the Comforted",Drama,2.1,bad,76,avg length movie
3612,2006,A Moment with You,Drama,6.3,good,105,really long movie
3613,2006,Nimmermeer,Drama,6.2,good,63,avg length movie
3614,2006,Guadalupe,"Drama, Family, Fantasy",5.0,okay,90,no data
3615,2006,Graf Montenegro,"Adventure, Comedy",4.6,okay,108,really long movie
3616,2006,Mannat,"Action, Crime, Drama",6.7,good,165,really long movie
3617,2006,Plasterhead,"Horror, Mystery, Thriller",3.6,okay,94,really long movie
3618,2006,Five Across the Eyes,Horror,2.5,bad,95,really long movie
3619,2006,Watch Me,Horror,4.3,okay,78,avg length movie
3620,2006,Complexx,"Action, Drama, Horror",3.8,okay,78,avg length movie
3621,2006,Fascisti su Marte,"Comedy, Sci-Fi",6.8,good,100,really long movie
3622,2006,Imsai Arasan 23 M Pulikesi,Comedy,7.7,good,142,really long movie
3623,2006,Cheonhajangsa madonna,"Comedy, Sport",6.7,good,116,really long movie
3624,2006,Phii khon pen,"Horror, Mystery, Thriller",5.6,okay,108,really long movie
3625,2006,Si le vent soulève les sables,Drama,7.2,good,96,really long movie
3626,2006,Blood & Guts,"Comedy, Horror",2.8,bad,77,avg length movie
3627,2006,Rock'n Roll Never Dies,"Comedy, Drama, Music",5.3,okay,131,really long movie
3628,2006,Gamunui buhwal: Gamunui yeonggwang 3,"Comedy, Crime, Drama",5.0,okay,128,really long movie
3629,2006,Geo-rook-han-ge-bo,"Comedy, Crime, Drama",6.4,good,126,really long movie
3630,2006,Gumiho gajok,"Comedy, Fantasy, Musical",6.3,good,102,really long movie
3631,2006,Pongryeok-sseokeul,"Action, Crime",6.8,good,100,really long movie
3632,2006,Ra-dee-o-seu-ta,"Comedy, Drama",7.0,good,112,really long movie
3633,2006,Tin heng tse,"Action, Crime, Drama",6.2,good,118,really long movie
3634,2006,Waris Shah: Ishq Daa Waaris,"Drama, History",7.0,good,138,really long movie
3635,2006,Pente lepta akoma,"Comedy, Drama, Fantasy",6.3,good,90,no data
3636,2006,Immortal,Action,6.1,good,110,really long movie
3637,2006,Beynelmilel,"Comedy, Drama, Music",7.2,good,105,really long movie
3638,2006,Kuntilanak,Horror,6.2,good,93,really long movie
3639,2006,Buntat na L.,"Action, Drama",6.8,good,106,really long movie
3640,2006,Seishun kinzoku batto,"Comedy, Crime",6.3,good,96,really long movie
3641,2006,Achanurangatha Veedu,Drama,6.9,good,120,really long movie
3642,2006,Gafla,Drama,7.3,good,127,really long movie
3643,2006,Statysci,Comedy,5.6,okay,118,really long movie
3644,2006,Bhoot Unkle,"Family, Fantasy",4.1,okay,105,really long movie
3645,2006,Rêves de poussière,Drama,7.0,good,86,avg length movie
3646,2006,Yume jû-ya,Fantasy,6.4,good,100,really long movie
3647,2006,Franz + Polina,"Drama, Romance, War",6.9,good,124,really long movie
3648,2006,Far til fire - i stor stil,"Comedy, Family",4.5,okay,90,no data
3649,2006,Ddukbang,"Action, Crime",5.7,okay,94,really long movie
3650,2006,Aju teukbyeolhan sonnim,Drama,6.7,good,99,really long movie
3651,2006,Sarang-ttawin piryo-eopseo,"Drama, Romance",6.7,good,119,really long movie
3652,2006,Tai fong lo chin,"Crime, Mystery",5.2,okay,87,avg length movie
3653,2006,Shtolnya,"Horror, Thriller",4.1,okay,89,avg length movie
3654,2006,Guca!,"Comedy, Drama, Musical",5.1,okay,94,really long movie
3655,2006,Bang-gwa-hoo-ock-sang,Comedy,6.6,good,103,really long movie
3656,2006,The Bridge,Drama,6.9,good,69,avg length movie
3657,2006,Comme des voleurs (à l'est),"Comedy, Romance",6.6,good,112,really long movie
3658,2006,Il giorno + bello,Comedy,6.1,good,90,no data
3659,2006,To a Tee,"Comedy, Drama, Romance",4.7,okay,64,avg length movie
3660,2006,E,"Action, Drama, Thriller",6.5,good,150,really long movie
3661,2006,Trei frati de belea,Comedy,6.3,good,105,really long movie
3662,2006,Zhara,"Comedy, Romance",4.3,okay,95,really long movie
3663,2006,Chand kilo khorma baraye marassem-e tadfin,"Comedy, Drama",7.6,good,85,avg length movie
3664,2006,Falafel,Drama,6.6,good,83,avg length movie
3665,2006,Geuhae yeoreum,"Drama, Romance",7.3,good,121,really long movie
3666,2006,Haebaragi,"Action, Drama",7.3,good,116,really long movie
3667,2006,Love My Life,Drama,6.0,okay,96,really long movie
3668,2006,Yun shui yao,"Drama, Romance, War",6.2,good,117,really long movie
